eid,schaefer_exists,is_empty,contains_nan,contains_0,location_of_0
1182203,True,False,False,False,[]
2078474,False,True,False,False,[]
1069972,True,False,False,False,[]
1320014,True,False,False,False,[]
1056343,False,True,False,False,[]
1233925,True,False,False,False,[]
1281777,True,False,False,False,[]
1081394,False,True,False,False,[]
1376281,True,False,False,True,[138]
1035954,True,False,False,False,[]
1452626,True,False,False,False,[]
1326486,True,False,False,False,[]
1095900,True,False,False,False,[]
1307690,True,False,False,True,[138]
1362815,False,True,False,False,[]
1351405,True,False,False,False,[]
1218980,True,False,False,False,[]
1149009,True,False,False,False,[]
1450086,True,False,False,False,[]
1456414,True,False,False,True,[142]
1113973,True,False,False,False,[]
1254100,True,False,False,False,[]
1444648,True,False,False,False,[]
1326512,True,False,False,False,[]
1204770,False,True,False,False,[]
1347846,True,False,False,False,[]
1953526,False,True,False,False,[]
1083543,True,False,False,False,[]
1315975,True,False,True,False,[]
1132748,True,True,False,False,[]
1151091,True,False,False,False,[]
1027725,True,False,False,False,[]
1200918,True,False,False,False,[]
1136920,True,False,False,False,[]
1349953,False,True,False,False,[]
1097219,True,False,False,False,[]
1362438,True,False,False,False,[]
1174121,True,False,False,False,[]
1400762,True,False,False,False,[]
1370664,True,False,False,False,[]
1291268,True,False,False,False,[]
1978583,False,True,False,False,[]
1168268,True,False,False,False,[]
1075782,True,False,False,False,[]
1198861,False,True,False,False,[]
1135061,True,False,False,False,[]
1213531,True,False,False,False,[]
1310968,True,False,False,False,[]
2390344,False,True,False,False,[]
1228168,True,False,False,False,[]
1241402,True,False,False,False,[]
1051847,True,False,True,False,[]
1304268,True,False,False,False,[]
1260780,True,False,False,False,[]
1112771,False,True,False,False,[]
1139640,True,False,False,False,[]
1142176,True,False,False,False,[]
1308987,False,True,False,False,[]
1110045,True,False,False,False,[]
2596838,False,True,False,False,[]
1062457,False,True,False,False,[]
1257836,True,False,False,False,[]
1415217,True,False,False,False,[]
1158739,True,False,False,False,[]
1193969,True,False,False,False,[]
1092204,True,False,False,False,[]
1395918,True,False,False,False,[]
1118456,True,False,False,False,[]
1179975,True,False,False,False,[]
1199614,True,False,False,False,[]
1447324,True,False,False,False,[]
1195035,True,False,False,False,[]
1352169,False,True,False,False,[]
1114277,True,False,False,False,[]
1125953,True,False,False,False,[]
1144407,True,False,False,False,[]
1401960,True,False,False,False,[]
1655822,False,True,False,False,[]
1298423,True,False,False,False,[]
1902179,False,True,False,False,[]
1369889,True,False,False,False,[]
1135182,True,False,False,False,[]
1161423,True,False,False,False,[]
1047590,False,True,False,False,[]
1165785,True,False,False,False,[]
1217774,False,True,False,False,[]
1017397,True,False,False,False,[]
2295636,False,True,False,False,[]
1140635,True,False,False,False,[]
1003903,True,False,False,False,[]
1181718,True,False,False,False,[]
1112706,False,True,False,False,[]
1177983,False,True,False,False,[]
1965492,False,True,False,False,[]
1142101,True,False,False,False,[]
2056902,False,True,False,False,[]
1041096,False,True,False,False,[]
1348751,True,False,False,False,[]
1453409,True,False,False,False,[]
1236842,False,True,False,False,[]
1325173,True,False,False,False,[]
2075094,False,True,False,False,[]
1049831,False,True,False,False,[]
1247009,True,False,False,False,[]
1205452,True,False,False,False,[]
1354938,True,False,False,False,[]
1152487,False,True,False,False,[]
1074534,False,True,False,False,[]
1434098,True,False,False,False,[]
1340238,True,False,False,False,[]
1104612,True,False,False,False,[]
1300157,True,False,False,False,[]
1282316,True,False,False,False,[]
1175203,True,False,False,False,[]
1508764,False,True,False,False,[]
1057016,True,False,False,False,[]
1123096,True,False,False,False,[]
1432850,True,False,False,False,[]
1280422,True,False,False,True,[398]
1369867,True,False,False,False,[]
1308544,True,False,False,False,[]
1411128,True,False,False,False,[]
1116814,True,False,False,False,[]
1342956,True,False,False,False,[]
1236418,True,False,True,False,[]
1028948,True,False,False,False,[]
1371888,True,False,False,False,[]
2004485,False,True,False,False,[]
1226170,True,False,False,False,[]
1346749,True,False,False,True,"[140, 141, 143, 400]"
1181615,False,True,False,False,[]
1133847,False,True,False,False,[]
1356221,True,False,False,False,[]
1090810,True,False,False,False,[]
1387664,True,False,False,False,[]
1367905,True,False,False,False,[]
1082782,True,False,False,False,[]
1455196,True,False,False,False,[]
1451230,True,False,False,False,[]
1167028,True,False,False,False,[]
1288046,True,False,False,False,[]
1397298,True,False,False,False,[]
3779341,False,True,False,False,[]
1636338,False,True,False,False,[]
1185427,True,False,False,False,[]
1430349,True,False,False,True,[138]
1015860,True,False,False,False,[]
1377037,True,False,False,False,[]
1158643,True,False,False,False,[]
1084284,True,False,False,False,[]
1327630,True,False,True,False,[]
1030844,True,False,False,False,[]
1337358,True,False,False,False,[]
1121641,True,False,False,False,[]
1286153,True,False,False,False,[]
1037693,False,True,False,False,[]
1021769,True,False,False,False,[]
1067094,False,True,False,False,[]
1000925,True,False,False,False,[]
1031201,True,False,False,False,[]
1227718,True,False,False,False,[]
1362172,True,False,False,False,[]
1295484,True,False,False,False,[]
1398406,True,False,False,False,[]
1271843,False,True,False,False,[]
1132396,True,False,False,False,[]
1360646,True,False,False,False,[]
1263645,True,False,False,False,[]
1283924,True,False,False,False,[]
1052982,True,False,False,False,[]
1271419,True,False,False,False,[]
1077468,True,False,False,False,[]
1289659,True,False,False,False,[]
1261171,True,False,False,True,"[138, 142, 401]"
1085955,False,True,False,False,[]
1336547,True,False,False,False,[]
1128817,True,False,False,False,[]
1427962,True,False,False,False,[]
1416246,True,False,False,False,[]
1244155,True,False,False,False,[]
1025895,True,False,False,False,[]
1398592,True,False,False,False,[]
1170659,True,False,False,False,[]
1130536,True,False,False,False,[]
1364474,True,False,False,False,[]
1246616,False,True,False,False,[]
1239286,True,False,False,False,[]
1442790,True,False,False,False,[]
1033918,False,True,False,False,[]
1658966,False,True,False,False,[]
1313514,True,False,False,False,[]
1261106,True,False,False,False,[]
1429800,True,False,False,False,[]
1392756,True,False,False,False,[]
1794507,False,True,False,False,[]
1174846,True,False,False,False,[]
2201811,False,True,False,False,[]
1242424,True,False,False,False,[]
1364597,True,False,False,False,[]
1056609,True,False,False,False,[]
1398471,True,False,True,False,[]
1412003,True,False,False,False,[]
1347121,True,False,False,False,[]
1031276,True,False,False,False,[]
1364859,True,False,False,False,[]
1141150,True,False,False,True,[398]
1048274,True,False,False,False,[]
1315012,True,False,False,False,[]
1336984,True,False,False,False,[]
1151918,True,False,False,False,[]
1188514,True,False,False,False,[]
1159151,True,False,False,False,[]
1444278,True,False,False,False,[]
1200091,True,False,False,False,[]
1052541,True,False,False,False,[]
1229694,True,False,False,False,[]
1023150,True,False,False,False,[]
1414825,True,False,False,False,[]
2567459,False,True,False,False,[]
1227615,True,False,False,False,[]
1275726,True,False,False,False,[]
1206859,True,False,False,False,[]
1128540,False,True,False,False,[]
1357533,True,False,False,False,[]
1134609,True,False,False,True,[138]
1388063,True,False,False,False,[]
1448803,True,False,False,False,[]
1439048,True,False,False,False,[]
1374185,True,False,False,False,[]
1206597,True,False,False,False,[]
2363811,False,True,False,False,[]
1370223,True,False,False,False,[]
1400352,True,False,False,False,[]
1087341,False,True,False,False,[]
1402466,True,False,False,False,[]
1206474,False,True,False,False,[]
1406654,True,False,False,False,[]
2181544,False,True,False,False,[]
1107634,True,False,False,True,"[138, 140, 401]"
2286396,False,True,False,False,[]
1044902,True,False,False,False,[]
1233138,True,False,False,False,[]
1998288,False,True,False,False,[]
1532875,False,True,False,False,[]
1027315,True,False,False,False,[]
1273257,True,False,False,False,[]
1579205,False,True,False,False,[]
1112698,True,False,False,False,[]
1288141,True,False,False,False,[]
1453859,True,False,False,False,[]
1090883,True,False,False,True,[138]
1323491,True,False,False,False,[]
1092279,True,False,False,False,[]
1327737,False,True,False,False,[]
4248729,False,True,False,False,[]
1453597,True,False,False,False,[]
1078265,False,True,False,False,[]
2608060,False,True,False,False,[]
1316049,True,False,False,False,[]
1118871,True,False,False,False,[]
1224734,True,False,False,False,[]
1068699,True,False,False,False,[]
1280552,False,True,False,False,[]
1331759,True,False,False,False,[]
1308434,True,False,False,False,[]
1207382,True,False,False,False,[]
1163289,True,False,False,False,[]
1144857,True,False,False,False,[]
1257585,True,False,False,False,[]
1253654,True,False,False,False,[]
1007716,True,False,False,False,[]
1335488,True,False,False,False,[]
1373375,True,False,False,False,[]
1419866,True,False,False,False,[]
1453474,True,False,False,False,[]
1129322,True,False,False,False,[]
1118806,True,False,False,False,[]
1183051,False,True,False,False,[]
1426257,True,False,False,False,[]
1060369,True,False,False,False,[]
1100527,True,False,False,False,[]
1175290,True,False,False,False,[]
1062807,True,False,False,False,[]
1049936,True,False,False,False,[]
1003524,True,False,False,False,[]
1653103,False,True,False,False,[]
1217709,True,False,False,False,[]
1020192,True,False,False,False,[]
1036068,True,False,False,False,[]
1241852,True,False,False,False,[]
1222245,True,False,False,False,[]
1104715,True,False,False,False,[]
1323928,True,False,False,False,[]
1259573,True,False,False,False,[]
1185557,False,True,False,False,[]
1140732,True,False,False,False,[]
1424419,False,True,False,False,[]
1316144,True,False,True,False,[]
1318051,True,False,False,False,[]
1011796,True,False,False,True,[138]
1074913,True,False,False,False,[]
1047503,True,False,False,False,[]
1238570,True,False,False,False,[]
1003990,True,False,False,False,[]
1369440,True,False,False,False,[]
1177910,True,False,False,False,[]
1247074,True,False,False,False,[]
1424843,True,False,False,False,[]
1165682,False,True,False,False,[]
1161553,True,False,False,False,[]
1365216,True,False,False,False,[]
1108039,True,False,False,False,[]
1038070,True,False,False,False,[]
1163267,True,False,False,False,[]
1432400,True,False,False,False,[]
1262027,True,False,False,False,[]
1298553,True,False,False,False,[]
1266381,True,False,False,False,[]
1088882,True,False,False,False,[]
1333117,True,False,False,False,[]
1260687,False,True,False,False,[]
1205802,True,False,False,False,[]
1139747,False,True,False,False,[]
1191300,True,False,False,False,[]
1257931,True,False,False,False,[]
1052431,False,True,False,False,[]
1858401,False,True,False,False,[]
1188464,True,False,False,False,[]
1061821,True,False,False,False,[]
1122717,True,False,False,False,[]
1364409,True,False,False,True,[398]
1149887,False,True,False,False,[]
1303076,True,False,False,False,[]
1386192,True,False,False,False,[]
1623394,False,True,False,False,[]
1186571,True,False,False,False,[]
1130885,True,False,False,False,[]
1184245,True,False,False,False,[]
1029293,True,False,False,True,[142]
1559776,False,True,False,False,[]
1124211,True,False,False,False,[]
1250672,True,False,False,False,[]
2165910,False,True,False,False,[]
1281237,True,False,False,False,[]
1429450,True,False,False,False,[]
1093488,True,False,False,True,[138]
1128430,True,False,False,False,[]
1425271,True,False,False,False,[]
1180077,True,False,False,False,[]
1105193,True,False,False,False,[]
1425206,True,False,False,False,[]
1008166,True,False,False,False,[]
1101242,True,False,False,False,[]
1143619,True,False,False,True,"[138, 142]"
1295940,True,False,False,False,[]
1221380,True,False,False,False,[]
1048209,False,True,False,False,[]
1225026,True,False,False,False,[]
1269568,True,False,False,False,[]
1402516,True,False,False,False,[]
1054140,True,False,False,False,[]
1010189,False,True,False,False,[]
1056674,True,False,False,False,[]
1934419,False,True,False,False,[]
1126908,True,False,False,False,[]
1208411,True,False,False,False,[]
1355294,True,False,False,False,[]
1210930,True,False,False,False,[]
1303001,True,False,False,False,[]
1398856,True,False,False,False,[]
1446985,True,False,False,False,[]
1186506,True,False,False,False,[]
1448890,False,True,False,False,[]
1376622,True,False,False,False,[]
1050372,True,False,False,True,[138]
1204230,True,False,False,False,[]
1285072,False,True,False,False,[]
1029370,True,False,False,False,[]
1119339,False,True,False,False,[]
1079577,False,True,False,False,[]
1414596,True,False,False,False,[]
1134674,True,False,False,False,[]
1164073,True,False,False,False,[]
1442703,False,True,False,False,[]
1427986,True,False,False,False,[]
1837560,False,True,False,False,[]
1095117,True,False,False,False,[]
1198195,True,False,False,False,[]
1196080,True,False,False,False,[]
1143763,True,False,False,False,[]
